id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,title,vote_average,vote_count,production_company
1909,English,Don Juan DeMarco,"John Arnold DeMarco is a man who believes he is Don Juan, the greatest lover in the world. Clad in a cape and mask, DeMarco undergoes psychiatric treatment with Dr. Jack Mickler to cure him of his apparent delusion. But the psychiatric sessions have an unexpected effect on the psychiatric staff and, most profoundly, Dr Mickler, who rekindles the romance in his complacent marriage.",7.438934,/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,1994-10-01,97,Don Juan DeMarco,6.3,184.0,New Line Cinema
8984,English,Disclosure,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.",11.812244,/qbwcjmHnXkeE8l7wNBsdnlrp3J4.jpg,1994-12-09,123,Disclosure,5.9,217.0,Warner Bros.
11929,English,Dolores Claiborne,"Dolores Claiborne was accused of killing her abusive husband twenty years ago, but the court's findings were inconclusive and she was allowed to walk free. Now she has been accused of killing her employer, Vera Donovan, and this time there is a witness who can place her at the scene of the crime. Things look bad for Dolores when her daughter Selena, a successful Manhattan magazine writer, returns to cover the story.",5.8025,/ewmVWV0TP8LTlYZ4OzCcguwC9d1.jpg,1995-03-24,132,Dolores Claiborne,7.1,183.0,Castle Rock Entertainment
8467,English,Dumb and Dumber,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",9.844558,/3PEAkZHa8ehfUkuKbzmQNRTTAAs.jpg,1994-12-16,107,Dumb and Dumber,6.5,1894.0,New Line Cinema
522,English,Ed Wood,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",11.720358,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,1994-09-27,127,Ed Wood,7.3,639.0,Touchstone Pictures
397,English,French Kiss,French Kiss is director Kasdan’s best film since the Bodyguard. The plot involves a couple in love and one woman’s attempt to fly to Paris to get her lover back from a business trip and marry him. On the way she unknowingly smuggles something of value that has a petty thief chasing her across France as she chases after her future husband.,9.146544,/bZqvonwVru1XtnniQZgZRa3Znyk.jpg,1995-05-05,111,French Kiss,6.2,179.0,Twentieth Century Fox Film Corporation
15789,English,A Goofy Movie,"Though Goofy always means well, his amiable cluelessness and klutzy pratfalls regularly embarrass his awkward adolescent son, Max. When Max's lighthearted prank on his high-school principal finally gets his longtime crush, Roxanne, to notice him, he asks her on a date. Max's trouble at school convinces Goofy that he and the boy need to bond over a cross-country fishing trip like the one he took with his dad when he was Max's age, which throws a kink in his son's plans to impress Roxanne.",10.177977,/bycmMhO3iIoEDzP768sUjq2RV4T.jpg,1995-04-07,78,A Goofy Movie,6.7,404.0,Walt Disney Pictures
1024,English,Heavenly Creatures,"Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.",9.438042,/5ek49TUeqStPmKwNdxrCSUAdXNe.jpg,1994-09-02,99,Heavenly Creatures,6.9,299.0,WingNut Films
628,English,Interview with the Vampire,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",11.970205,/hldXwwViSfHJS0kIJr07KBGmHJI.jpg,1994-11-11,123,Interview with the Vampire,7.2,1558.0,Geffen Pictures
6280,English,Junior,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.",6.710215,/bwt2hkLGKo5KAVMCw4u1umUPhax.jpg,1994-11-22,109,Junior,4.7,381.0,Universal Pictures
11,English,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,42.149697,/btTdmkgIvOi0FFip1sPuZI2oQG6.jpg,1977-05-25,121,Star Wars,8.1,6778.0,Lucasfilm
9587,English,Little Women,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",9.774994,/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg,1994-12-21,115,Little Women,7.0,222.0,Columbia Pictures
19101,English,A Little Princess,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self- worth.",7.731725,/a7LslH4Ofdvi1oam9Bbhb2UyMR2.jpg,1995-05-10,97,A Little Princess,7.4,207.0,Warner Bros.
4476,English,Legends of the Fall,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",12.199047,/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg,1994-12-16,133,Legends of the Fall,7.2,636.0,Bedford Falls Productions
11008,English,Major Payne,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope.",9.253362,/tCgBOpglqgg478AIy9wYfZ7choY.jpg,1995-03-24,95,Major Payne,6.1,164.0,Universal Pictures
3036,English,Frankenstein,"Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.",14.287753,/uG0YLHdiBuWBv99MLwthucsvKLZ.jpg,1994-11-04,123,Mary Shelley's Frankenstein,6.1,272.0,American Zoetrope
10510,English,Miracle on 34th Street,"A little girl discovers dreams can come true if you really believe. Six-year-old Susan Walker has doubts about childhood's most enduring miracle - Santa Claus. Her mother told her the 'secret' about Santa a long time ago. But after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all something to believe in.",5.831622,/iuI31j8DM4TOxJTZeumG0S4npPU.jpg,1994-11-18,114,Miracle on 34th Street,6.4,199.0,Twentieth Century Fox Film Corporation
241,English,Natural Born Killers,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,11.226856,/w5sruoTQ87PFAGRJQyyaCOM1C4A.jpg,1994-08-25,119,Natural Born Killers,6.9,927.0,Regency Enterprises
6950,English,Outbreak,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",13.676444,/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg,1995-03-10,127,Outbreak,6.4,522.0,Kopelson Entertainment
101,French,Léon,"Leon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Leon's footsteps.",20.477329,/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg,1994-09-14,110,Leon: The Professional,8.2,4293.0,Columbia Pictures
680,English,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",140.950236,/dM2w364MScsjFf8pfMbaWUcWrR.jpg,1994-09-10,154,Pulp Fiction,8.3,8670.0,Miramax Films
11450,English,Quiz Show,Quiz Show is a 1994 American historical drama film which tells the true story of the Twenty One quiz show scandal of the 1950s.,7.772505,/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg,1994-09-16,133,Quiz Show,7.1,262.0,Wildwood Enterprises
12106,English,The Quick and the Dead,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",7.54701,/50ZzhAMO6nunlCp7FrGj7VoLxJV.jpg,1995-02-09,107,The Quick and the Dead,6.2,431.0,TriStar Pictures
110,French,Trois couleurs : Rouge,Red This is the third film from the trilogy by Kieślowski. “Red” meaning brotherliness. Here Kieślowski masterly tells strange coincidentally linked stories in the most packed work.,7.832755,/77CFEssoKesi4zvtADEpIrSKhA3.jpg,1994-05-27,99,Three Colors: Red,7.8,246.0,Zespół Filmowy TOR
108,French,Trois couleurs : Bleu,A woman struggles to find a way to live her life after the death of her husband and child.,8.843517,/ztIqf7yGmb4JRFiv2i62K6PhTQR.jpg,1993-01-10,98,Three Colors: Blue,7.7,311.0,France 3 Cinéma
109,French,Trois couleurs : Blanc,"Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikolah to smuggle him back to their homeland.",6.5898,/xOLY69rXKwuH9JUnOE4G2HHKiW5.jpg,1994-01-26,91,Three Colors: White,7.3,218.0,Le Studio Canal+
22586,English,The Swan Princess,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",8.910462,/oYp2bckWNBKOIbznjAfypVoMOFl.jpg,1994-11-18,89,The Swan Princess,6.5,251.0,Rich Animation Studios
2636,English,The Specialist,"May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",10.388183,/flK0OtdFRvfbs5BixEqU327H8ZB.jpg,1994-10-07,110,The Specialist,5.5,317.0,Jerry Weintraub Productions
2164,English,Stargate,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",13.328924,/39WsfbB5BshvdbPAYRFXdsjC481.jpg,1994-10-27,121,Stargate,6.8,942.0,Centropolis Entertainment
11395,English,The Santa Clause,"Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.",9.665424,/hrZjAYAF1o37k4Qb442c4yxwVLw.jpg,1994-11-10,97,The Santa Clause,6.3,501.0,Walt Disney Pictures
278,English,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",51.645403,/9O7gLzmreU0nGkIB6K3BsJbzvNv.jpg,1994-09-23,142,The Shawshank Redemption,8.5,8358.0,Castle Rock Entertainment
9905,English,Shallow Grave,Three friends discover their new flatmate dead but loaded with cash.,8.223026,/qak9QuEiH5ENwqxyVEO0onegCx6.jpg,1994-12-22,92,Shallow Grave,7.0,247.0,Channel Four Films
193,English,Star Trek: Generations,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,8.105708,/wjrXjlNpDq9U8vYmAwf420yDFtn.jpg,1994-11-17,118,Star Trek: Generations,6.4,461.0,Paramount Pictures
