,id,spoken_languages
1791,378,english
1792,10896,english
1793,2322,english
1794,2322,普通话
1795,2322,pусский
1796,41240,english
1797,26949,english
1798,26949,italiano
1799,9819,english
1800,9819,español
1801,49799,english
1802,31908,english
1803,46027,english
1804,3179,český
1805,3179,english
1806,1802,français
1807,1802,deutsch
1808,4232,english
1809,9361,english
1810,9361,français
1811,2928,english
1812,2928,português
1813,30285,english
1814,10549,english
1815,58102,english
1816,58102,gaeilge
1817,18451,english
1818,27265,english
1819,49935,français
1820,8818,english
1821,8818,español
1822,36758,italiano
1823,36758,english
1824,36040,english
1825,74239,english
1826,9415,english
1827,303693,english
1828,303693,deutsch
1829,12145,english
1830,42424,english
1831,34314,english
1832,2892,english
1833,9404,english
1834,9404,pусский
1835,9404,український
1836,9404,普通话
1837,9404,广州话 / 廣州話
1838,9622,english
1839,8860,english
1840,66597,english
1841,14832,english
1842,9619,english
1843,40506,english
1844,31000,english
1845,31000,español
1846,4104,english
1847,4104,português
1848,26306,english
1849,43775,español
1850,14908,english
1851,784,český
1852,784,pусский
1853,784,slovenčina
1854,12489,english
1855,16448,english
1856,55936,pусский
1857,17894,english
1858,28059,english
1859,58911,english
1860,17949,english
1861,1968,english
1862,61563,english
1863,66,english
1864,66,español
1865,20735,english
1866,20735,français
1867,11419,english
1868,25796,english
1869,25796,français
1870,638,english
1871,25624,english
1872,9366,日本語
1873,9366,english
1874,9366,italiano
1875,60083,français
1876,21915,english
1877,90928,english
1878,18420,english
1879,18420,español
1880,19952,english
1881,9446,english
1882,28005,english
1883,9403,english
1884,27322,english
1885,10003,english
1886,10003,pусский
1887,9311,english
1888,9311,
1889,11844,english
1890,884,english
1891,884,svenska
1892,49806,english
1893,1624,english
1894,88423,english
1895,16052,español
1896,16052,english
1897,4477,english
1898,24662,english
1899,24662,deutsch
1900,18423,english
1901,76996,english
1902,6499,english
1903,50512,english
1904,9405,english
1905,12723,english
1906,9360,english
1907,9434,english
1908,118991,english
1909,21626,english
1910,13982,español
1911,13982,english
1912,93946,english
1913,31465,english
1914,12793,english
1915,102878,english
1916,105763,pусский
1917,105763,français
1918,105763,ქართული
1919,9611,english
1920,9611,français
1921,9611,magyar
1922,47694,普通话
1923,10357,deutsch
1924,10357,español
1925,10357,english
1926,9977,english
1927,816,english
1928,2163,english
1929,124680,english
1930,124680,日本語
1931,124680,
1932,124680,
1933,16399,english
1934,124843,english
1935,31017,english
1936,24645,english
1937,49478,english
1938,49478,普通话
1939,12499,english
1940,18,english
1941,18,svenska
1942,18,deutsch
1943,68545,english
1944,1811,english
1945,109614,english
1946,60082,english
1947,105045,deutsch
1948,53023,français
1949,64802,english
1950,64802,pусский
1951,11239,日本語
1952,50850,english
1953,15321,english
1954,15321,cymraeg
1955,2058,english
1956,9450,english
1957,330,english
1958,38523,français
1959,16375,english
1960,16375,français
1961,16375,italiano
1962,16375,日本語
1963,33660,english
1964,59232,english
1965,45671,english
1966,17770,english
1967,17770,français
1968,15170,english
1969,1701,english
1970,26422,广州话 / 廣州話
1971,26422,english
1972,26422,français
1973,26422,italiano
1974,26422,日本語
1975,26422,普通话
1976,124642,français
1977,1639,english
1978,1639,português
1979,106129,english
1980,107743,english
1981,415,english
1982,47686,english
1983,65889,english
1984,11103,english
1985,11970,english
1986,11970,español
1987,11970,ελληνικά
1988,34941,english
1989,407992,english
1990,8874,english
1991,8874,français
1992,8874,italiano
1993,17991,日本語
1994,11956,français
1995,266,english
1996,266,français
1997,266,deutsch
1998,266,italiano
1999,754,english
2000,754,latin
2001,37567,english
2002,43771,فارسی
2003,124834,français
2004,249358,english
2005,111367,français
2006,607,english
2007,607,español
2008,18080,english
2009,38225,english
2010,17834,english
2011,686,english
2012,65046,english
2013,4421,english
2014,9387,english
2015,10603,english
2016,10603,español
2017,2142,english
2018,8413,english
2019,8413,latin
2020,10336,english
2021,20737,english
2022,9413,english
2023,9413,français
2024,14585,english
2025,18519,český
2026,18519,english
2027,49462,english
2028,8834,english
2029,9458,english
2030,8854,english
2031,38295,english
2032,22073,english
2033,37244,english
2034,4961,english
2035,4961,italiano
2036,9416,english
2037,26180,english
2038,17832,english
2039,9772,english
2040,9772,pусский
2041,6072,english
2042,6072,español
2043,1669,english
2044,1669,pусский
2045,468,english
2046,32519,english
2047,108401,english
2048,108401,español
2049,10806,english
2050,9433,english
2051,9433,français
2052,9433,pусский
2053,6623,english
2054,6623,pусский
2055,6623,srpski
2056,6623,bosanski
2057,6623,hrvatski
2058,2118,english
2059,978,english
2060,9437,english
2061,9437,普通话
2062,29461,italiano
2063,29461,english
2064,56651,english
2065,10351,english
2066,66588,english
2067,2649,广州话 / 廣州話
2068,2649,deutsch
2069,2649,english
2070,14289,english
2071,10155,english
2072,75250,english
2073,20457,english
2074,18355,français
2075,33657,english
2076,55306,english
2077,68924,english
2078,36434,english
2079,2255,english
2080,28353,english
2081,9427,english
2082,172545,english
2083,17589,english
2084,3597,english
2085,1813,english
2086,1813,français
2087,1813,deutsch
2088,1813,italiano
2089,1813,普通话
2090,1813,español
2091,36797,english
2092,12628,english
2093,12628,français
2094,12628,pусский
2095,33344,english
2096,25099,english
2097,45019,français
2098,45019,english
2099,63437,english
2100,62422,english
2101,782,english
2102,782,esperanto
2103,29911,english
2104,9827,english
2105,1959,english
2106,251481,english
2107,8067,english
2108,125052,english
2109,45153,english
2110,10871,english
2111,14398,english
2112,10890,english
2113,10890,pусский
2114,10890,polski
2115,99002,français
2116,1281,english
2117,32332,english
2118,9770,english
2119,12616,english
2120,34838,english
2121,34838,français
2122,34838,deutsch
2123,34838,español
2124,14905,bosanski
2125,14905,srpski
2126,14905,english
2127,14583,español
2128,14583,english
2129,11975,english
2130,4995,english
2131,9281,deutsch
2132,9281,english
2133,45928,english
2134,563,english
2135,61337,english
2136,19931,广州话 / 廣州話
2137,19931,english
2138,19931,français
2139,19931,普通话
2140,31535,english
2141,10215,english
2142,9823,english
2143,37165,english
2144,45609,english
2145,45609,italiano
2146,38904,english
2147,9407,english
2148,9407,普通话
2149,4824,english
2150,4824,pусский
2151,9444,english
2152,9444,pусский
2153,9444,français
2154,9414,english
2155,8078,english
2156,29938,english
2157,11831,english
2158,11831,español
2159,2895,english
2160,39177,français
2161,19601,english
2162,124606,english
2163,42832,français
2164,22797,gaeilge
2165,22797,english
2166,2639,english
2167,9574,english
2168,10371,english
2169,489,english
2170,167738,english
2171,9714,polski
2172,9714,english
2173,8197,english
2174,6283,english
2175,49728,english
2176,4233,english
2177,191874,english
2178,10217,english
2179,10217,español
2180,438108,english
2181,597,english
2182,597,français
2183,597,deutsch
2184,597,svenska
2185,597,italiano
2186,597,pусский
2187,714,deutsch
2188,714,english
2189,714,dansk
2190,714,普通话
2191,714,广州话 / 廣州話
2192,52537,english
2193,12799,français
2194,62394,english
2195,9922,english
2196,9922,français
2197,547,english
2198,25994,english
2199,184,english
2200,9746,english
2201,9746,普通话
2202,9746,
2203,9438,english
2204,115,english
2205,115,עִבְרִית
2206,115,español
2207,115,deutsch
2208,26941,english
2209,26941,français
2210,27103,français
2211,9410,english
2212,32302,english
2213,32302,français
2214,32302,deutsch
2215,216794,english
2216,88863,english
2217,41417,english
2218,12538,english
2219,12538,português
2220,586,shqip
2221,586,english
2222,2666,english
2223,46338,english
2224,54007,english
2225,11258,english
2226,9490,english
2227,9490,türkçe
2228,9411,english
2229,25719,english
2230,9033,english
2231,9033,deutsch
2232,11220,普通话
2233,11220,广州话 / 廣州話
2234,21253,english
2235,21253,português
2236,6116,english
2237,9457,한국어/조선말
2238,9457,english
2239,43911,english
2240,39424,english
2241,44361,pусский
2242,11702,广州话 / 廣州話
2243,11702,český
2244,11702,english
2245,2923,français
2246,2923,english
2247,2923,italiano
2248,12238,english
2249,11568,pусский
2250,11568,english
2251,41577,english
2252,41577,日本語
2253,66894,english
2254,11003,english
2255,10153,english
2256,49645,english
2257,47112,english
2258,47112,
2259,47112,español
2260,30949,english
2261,30949,deutsch
2262,30949,pусский
2263,2898,english
2264,9558,english
2265,9558,español
2266,320011,english
2267,26269,english
2268,11808,english
2269,6970,english
2270,47452,english
2271,18205,español
2272,36943,english
2273,21736,english
2274,17941,english
2275,10668,english
2276,9313,english
2277,42807,english
2278,617,english
2279,36568,english
2280,36568,español
2281,37272,english
2282,5910,日本語
2283,9440,english
2284,53092,english
2285,32911,english
2286,44308,english
2287,44308,français
2288,124821,english
2289,32456,english
2290,93350,english
2291,32144,english
2292,17127,english
2293,40688,english
2294,17133,english
2295,19848,english
2296,17644,english
2297,1774,english
2298,30265,english
2299,30265,普通话
2300,2157,english
2301,70581,日本語
2302,70581,english
2303,8838,english
2304,29193,english
2305,795,english
2306,795,polski
2307,16980,english
2308,27472,español
2309,27472,english
2310,47881,english
2311,9469,english
2312,12488,english
2313,98499,english
2314,81367,english
2315,81367,français
2316,267,español
2317,16148,english
2318,21252,english
2319,73135,english
2320,9449,english
2321,6264,english
2322,90414,english
2323,188870,english
2324,215373,english
2325,78149,english
2326,78149,pусский
2327,15513,english
2328,31220,english
2329,13907,english
2330,29825,english
2331,29825,italiano
2332,10622,普通话
2333,10622,广州话 / 廣州話
2334,10622,english
2335,30020,فارسی
2336,17139,nederlands
2337,17139,english
2338,17139,français
2339,17139,deutsch
2340,34582,bokmål
2341,10216,english
2342,9771,english
2343,9771,italiano
2344,24560,english
2345,76330,english
2346,76330,français
2347,76330,italiano
2348,9448,english
2349,38618,english
2350,18316,english
2351,78373,english
2352,77514,український
2353,49474,english
2354,4415,english
2355,4415,français
2356,4415,español
2357,39467,english
2358,55561,english
2359,8656,english
2360,58680,english
2361,35161,english
2362,35796,english
2363,18937,english
2364,929,english
2365,929,français
2366,929,日本語
2367,929,pусский
2368,929,español
2369,9452,english
2370,1878,english
2371,9844,english
2372,40505,english
2373,14342,english
2374,9715,english
2375,26610,norsk
2376,26610,svenska
2377,20064,english
2378,40961,english
2379,1965,العربية
2380,1965,english
2381,312,deutsch
2382,6068,english
2383,6068,deutsch
2384,6068,ภาษาไทย
2385,15037,english
2386,50043,english
2387,37636,english
2388,17044,english
2389,60951,english
2390,21334,فارسی
2391,32284,english
2392,51955,english
2393,37410,english
2394,47481,français
2395,53765,english
2396,10674,english
2397,10674,普通话
2398,136134,english
2399,846,english
2400,12655,english
2401,3050,english
2402,1389,english
2403,11020,english
2404,11020,français
