id,castid,character_name,actor_name,order
274,2,Hannibal Lecter,Anthony Hopkins,1
274,4,Jack Crawford,Scott Glenn,2
408,14,Snow White (voice),Adriana Caselotti,0
408,31,Queen (voice),Lucille La Verne,1
408,34,Prince (voice),Harry Stockwell,2
10020,10,Belle (voice),Paige O'Hara,0
10020,11,Beast (voice),Robby Benson,1
10020,12,Gaston (voice),Richard White,2
10895,37,Gideon,Mel Blanc,0
10895,33,Carnival Barkers,Don Brodie,1
10895,38,John Worthington Foulfellow,Walter Catlett,2
114,5,Vivian Ward,Julia Roberts,0
114,6,Edward Lewis,Richard Gere,1
114,8,James Morse,Ralph Bellamy,2
576,16,Pike Bishop,William Holden,0
576,6,Dutch Engstrom,Ernest Borgnine,1
576,17,Deke Thornton,Robert Ryan,2
7300,1,Melanie Parker,Michelle Pfeiffer,0
7300,2,Jack Taylor,George Clooney,1
7300,3,Maggie Taylor,Mae Whitman,2
275,7,Jerry Lundegaard,William H. Macy,0
275,12,Marge Gunderson,Frances McDormand,1
275,5,Carl Showalter,Steve Buscemi,2
11827,1,Hanover Fiste / Dr. Anrak (voice),Rodger Bumpass,0
11827,3,Katherine (voice),Jackie Burroughs,1
11827,4,Lawyer / General (voice),Joe Flaherty,2
10112,1,O'Malley,Phil Harris,0
10112,3,Roquefort,Sterling Holloway,1
10112,4,Scat Cat,Scatman Crothers,2
1592,1,Martin Vail,Richard Gere,0
1592,20,Aaron Stampler,Edward Norton,1
1592,3,Janet Venable,Laura Linney,2
10684,1,Lieutenant Colonel Nathaniel Serling,Denzel Washington,0
10684,2,Captain Karen Emma Walden,Meg Ryan,1
10684,3,Staff Sergeant John Monfriez,Lou Diamond Phillips,2
954,22,Ethan Hunt,Tom Cruise,0
954,23,Jim Phelps,Jon Voight,1
954,24,Claire Phelps,Emmanuelle Béart,2
8840,9,Bowen,Dennis Quaid,0
8840,10,King Einon,David Thewlis,1
8840,11,Gilbert of Glockenspur,Pete Postlethwaite,2
10539,3,Aunt Sponge / Glowworm (voice),Miriam Margolyes,1
10539,2,Aunt Spiker,Joanna Lumley,2
10539,21,Old Man,Pete Postlethwaite,3
10543,1,David McCall,Mark Wahlberg,0
10543,2,Nicole Walker,Reese Witherspoon,1
10543,3,Steve Walker,William Petersen,2
2300,2,Himself,Michael Jordan,0
2300,3,Stan Podolak,Wayne Knight,1
2300,4,Bugs Bunny/Elmer Fudd (voice),Billy West,2
12233,1,Oliver (voice),Joey Lawrence,0
12233,2,Dodger (voice),Billy Joel,1
12233,3,Tito (voice),Cheech Marin,2
922,22,William Blake,Johnny Depp,0
922,23,Nobody,Gary Farmer,1
922,24,Train Fireman,Crispin Glover,2
11687,8,Godefroy de Papincourt,Jean Reno,0
11687,15,Frénégonde de Pouille / Béatrice de Montmirail,Valérie Lemercier,1
11687,16,Jacquouille la Fripouille / Jacquard,Christian Clavier,2
9304,11,Doug Kinney,Michael Keaton,0
9304,12,Laura Kinney,Andie MacDowell,1
9304,13,Leeds,Harris Yulin,2
9100,3,Sarah Bailey,Robin Tunney,0
9100,1,Nancy Downs,Fairuza Balk,1
9100,2,Bonnie,Neve Campbell,2
9802,20,John Patrick Mason,Sean Connery,0
9802,2,Dr. Stanley Goodspeed,Nicolas Cage,1
9802,3,"Brigadier General Francis X. Hummel, USMC",Ed Harris,2
664,22,Dr. Jo Harding,Helen Hunt,0
664,23,Bill Harding,Bill Paxton,1
664,24,Dr. Jonas Miller,Cary Elwes,2
9323,10,Motoko Kusanagi (voice),Atsuko Tanaka,0
9323,14,Batou (voice),Akio Ohtsuka,1
9323,11,Puppetmaster (voice),Iemasa Kayumi,2
532,2,Wallace (voice),Peter Sallis,0
532,3,Wendolene (voice),Anne Reid,1
10547,1,Zane Zaminski,Charlie Sheen,0
10547,2,Ilana Green,Lindsay Crouse,1
10547,3,Calvin,Richard Schiff,2
935,13,Group Capt. Lionel Mandrake / President Merkin Muffley / Dr. Strangelove,Peter Sellers,0
935,14,"General ""Buck"" Turgidson",George C. Scott,1
935,15,Brigadier General Jack D. Ripper,Sterling Hayden,2
9879,9,Erin Grant,Demi Moore,0
9879,10,David Dilbeck,Burt Reynolds,1
9879,11,Lt. Al Garcia,Armand Assante,2
7095,1,Jack Charles Powell,Robin Williams,0
7095,2,Karen Powell,Diane Lane,1
7095,3,Brian Powell,Brian Kerwin,2
627,17,Mark Renton,Ewan McGregor,0
627,18,Spud,Ewen Bremner,1
627,19,Sick Boy,Jonny Lee Miller,2
602,16,Captain Steven Hiller,Will Smith,0
602,17,President Thomas J. Whitmore,Bill Pullman,1
602,18,David Levinson,Jeff Goldblum,2
9566,12,Gil Renard,Robert De Niro,0
9566,13,Bobby Rayburn,Wesley Snipes,1
9566,14,Jewel Stern,Ellen Barkin,2
10545,1,Quasimodo (voice),Tom Hulce,0
10545,2,Esmeralda (voice),Demi Moore,1
10545,5,Frollo (voice),Tony Jay,2
9894,1,Cable Guy,Jim Carrey,0
9894,2,Steven M. Kovacs,Matthew Broderick,1
9894,3,Robin Harris,Leslie Mann,2
11543,13,Roy Munson,Woody Harrelson,0
11543,14,Ishmael Boorg,Randy Quaid,1
11543,15,Claudia,Vanessa Angel,2
9268,1,U.S. Marshal John 'The Eraser' Kruger,Arnold Schwarzenegger,0
9268,2,U.S. Marshal Robert Deguerin,James Caan,1
9268,3,Lee Cullen,Vanessa Williams,2
9327,1,Sherman Klump | Buddy Love,Eddie Murphy,0
9327,3,Carla Purty,Jada Pinkett Smith,1
9327,4,Harlan Hartley,James Coburn,2
11228,9,Kit Latura,Sylvester Stallone,0
11228,10,Madelyne Thompson,Amy Brenneman,1
11228,11,Roy Nord,Viggo Mortensen,2
10779,10,Frank Bannister,Michael J. Fox,0
10779,11,Milton Dammers,Jeffrey Combs,1
10779,12,Johnny Charles Bartlett,Jake Busey,2
9294,2,George Malley,John Travolta,0
9294,3,Lace Pennamin,Kyra Sedgwick,1
9294,4,Nate Pope,Forest Whitaker,2
1645,1,Jake Tyler Brigance,Matthew McConaughey,0
1645,2,Ellen Roark,Sandra Bullock,1
1645,3,Carl Lee Hailey,Samuel L. Jackson,2
2925,3,Elise Elliot Atchison,Goldie Hawn,0
2925,2,Brenda Morelli Cushman,Bette Midler,1
2925,4,Annie MacDuggan Paradis,Diane Keaton,2
3595,1,Tom Mullen,Mel Gibson,0
3595,17,Det. Jimmy Shaker,Gary Sinise,1
3595,18,Agent Lonnie Hawkins,Delroy Lindo,2
12123,14,Eddie Kasalivich,Keanu Reeves,0
12123,15,Paul Shannon,Morgan Freeman,1
12123,16,Dr. Lily Sinclair,Rachel Weisz,2
10830,1,Matilda Wormwood,Mara Wilson,0
10830,2,Harry Wormwood,Danny DeVito,1
10830,4,"Miss Jennifer ""Jenny"" Honey",Embeth Davidtz,2
3573,6,Emma Woodhouse,Gwyneth Paltrow,0
3573,21,Harriet Smith,Toni Collette,1
3573,24,Mr. Elton,Alan Cumming,2
10061,12,Snake Plissken,Kurt Russell,0
10061,13,Malloy,Stacy Keach,1
10061,14,Eddie,Steve Buscemi,2
10478,10,Roy 'Tin Cup' McAvoy,Kevin Costner,0
10478,12,David Simms,Don Johnson,1
10478,13,Romeo Posar,Cheech Marin,2
238,5,Don Vito Corleone,Marlon Brando,0
238,6,Michael Corleone,Al Pacino,1
238,7,Santino 'Sonny' Corleone,James Caan,2
9303,1,Violet,Jennifer Tilly,0
9303,2,Corky,Gina Gershon,1
9303,3,Caesar,Joe Pantoliano,2
10723,17,Rock Keats / Jack Carter,Damon Wayans,0
10723,3,Archie Moses,Adam Sandler,1
10723,4,Frank Colton,James Caan,2
10987,1,Dr. Sam Loomis,Donald Pleasence,0
10987,2,Tommy Doyle,Paul Rudd,1
10987,3,Kara Strode,Marianne Hagan,2
981,15,Tracy Lord,Katharine Hepburn,0
981,14,C. K. Dexter Haven,Cary Grant,1
981,16,Macaulay 'Mike' Connor,James Stewart,2
872,14,Don Lockwood,Gene Kelly,0
872,15,Cosmo Brown,Donald O'Connor,1
872,16,Kathy Selden,Debbie Reynolds,2
13320,1,Jo Stockton,Audrey Hepburn,0
13320,2,Dick Avery,Fred Astaire,1
13320,3,Maggie Prescott,Kay Thompson,2
164,6,Holly Golightly,Audrey Hepburn,0
164,7,Paul Varjak,George Peppard,1
164,8,2-E (Mrs. Failenson),Patricia Neal,2
426,10,Det. John 'Scottie' Ferguson,James Stewart,0
426,11,Madeleine Elster/Judy Barton,Kim Novak,1
426,12,Marjorie 'Midge' Wood,Barbara Bel Geddes,2
567,3,L. B. Jefferies,James Stewart,0
567,2,Lisa Carol Fremont,Grace Kelly,1
567,4,Det. Lt. Thomas J. Doyle,Wendell Corey,2
3078,10,Peter Warne,Clark Gable,0
3078,11,Ellie Andrews,Claudette Colbert,1
3078,12,Alexander Andrews,Walter Connolly,2
213,3,Roger O. Thornhill,Cary Grant,0
213,4,Eve Kendall,Eva Marie Saint,1
213,5,Phillip Vandamm,James Mason,2
284,1,C.C. Baxter,Jack Lemmon,0
284,2,Fran Kubelik,Shirley MacLaine,1
284,3,Jeff D. Sheldrake,Fred MacMurray,2
239,15,Sugar Kane Kowalczyk,Marilyn Monroe,0
239,5,Joe (Josephine),Tony Curtis,1
239,6,Jerry (Daphne),Jack Lemmon,2
4808,9,Peter Joshua,Cary Grant,0
4808,10,Regina Lampert,Audrey Hepburn,1
4808,11,Hamilton Bartholemew,Walter Matthau,2
289,2,Rick Blaine,Humphrey Bogart,0
289,3,Ilsa Lund,Ingrid Bergman,1
289,4,Victor Laszlo,Paul Henreid,2
963,13,Sam Spade,Humphrey Bogart,0
963,15,Brigid O'Shaughnessy,Mary Astor,1
963,16,Iva Archer,Gladys George,2
11113,1,Eliza Doolittle,Audrey Hepburn,0
11113,2,Professor Henry Higgins,Rex Harrison,1
11113,3,Alfred P. Doolittle,Stanley Holloway,2
6620,5,Linus Larrabee,Humphrey Bogart,0
6620,6,Sabrina Fairchild,Audrey Hepburn,1
6620,7,David Larrabee,William Holden,2
804,13,Joe Bradley,Gregory Peck,0
804,14,Princess Ann,Audrey Hepburn,1
804,15,Irving Radovich,Eddie Albert,2
630,19,Dorothy Gale,Judy Garland,0
630,20,Professor Marvel / The Wizard of Oz,Frank Morgan,1
630,21,"""Hunk"" / The Scarecrow",Ray Bolger,2
770,10,Scarlett O'Hara,Vivien Leigh,0
770,11,Rhett Butler,Clark Gable,1
770,12,Melanie Hamilton,Olivia de Havilland,2
599,20,Joe Gillis,William Holden,0
599,21,Norma Desmond,Gloria Swanson,1
599,22,Max von Mayerling,Erich von Stroheim,2
15,5,Charles Foster Kane,Orson Welles,0
15,4,Jedediah Leland,Joseph Cotten,1
15,10,Susan Alexander Kane,Dorothy Comingore,2
62,6,Dr. Dave Bowman,Keir Dullea,0
62,7,Dr. Frank Poole,Gary Lockwood,1
62,8,Dr. Heywood R. Floyd,William Sylvester,2
705,12,Margo Channing,Bette Davis,0
705,13,Eve Harrington,Anne Baxter,1
705,14,Addison DeWitt,George Sanders,2
223,10,'Maxim' de Winter,Laurence Olivier,0
223,11,Mrs. de Winter (2nd),Joan Fontaine,1
223,12,Jack Favell,George Sanders,2
303,4,T.R. Devlin,Cary Grant,0
303,2,Alicia Huberman,Ingrid Bergman,1
303,5,Alexander Sebastian,Claude Rains,2
4174,7,Dr. Constance Petersen,Ingrid Bergman,0
4174,8,John Ballantine,Gregory Peck,1
4174,9,Dr. Alexander Brulov,Michael Chekhov,2
381,19,John Robie,Cary Grant,0
381,3,Frances Stevens,Grace Kelly,1
381,6,Jessie Stevens,Jessie Royce Landis,2
10907,1,Robin Hood,Errol Flynn,0
10907,2,Maid Marian,Olivia de Havilland,1
10907,3,Sir Guy of Gisbourne,Basil Rathbone,2
1939,9,Laura Hunt,Gene Tierney,0
1939,10,Det. Lt. Mark McPherson,Dana Andrews,1
1939,11,Waldo Lydecker,Clifton Webb,2
1712,1,Leslie Lynnton Benedict,Elizabeth Taylor,0
1712,2,"Jordan ""Bick"" Benedict Jr.",Rock Hudson,1
1712,3,Jett Rink,James Dean,2
220,4,Caleb Trask,James Dean,0
220,21,Abra Bacon,Julie Harris,1
220,5,Adam Trask,Raymond Massey,2
3085,10,Walter Burns,Cary Grant,0
3085,11,Hildy Johnson,Rosalind Russell,1
3085,12,Bruce Baldwin,Ralph Bellamy,2
1585,1,George Bailey,James Stewart,0
1585,2,Mary Hatch,Donna Reed,1
1585,3,Henry F. Potter,Lionel Barrymore,2
3083,9,Jefferson Smith,James Stewart,0
3083,8,Clarissa Saunders,Jean Arthur,1
3083,10,Sen. Joseph Harrison Paine,Claude Rains,2
900,16,Susan Vance,Katharine Hepburn,0
900,17,Dr. David Huxley,Cary Grant,1
900,29,Major Horace Applegate,Charles Ruggles,2
260,12,Richard Hannay,Robert Donat,0
260,13,Pamela,Madeleine Carroll,1
260,14,Miss Annabelle Smith,Lucie Mannheim,2
10331,10,Ben,Duane Jones,0
10331,11,Barbra,Judith O'Dea,1
10331,12,Harry Cooper,Karl Hardman,2
488,5,Charlie Allnut,Humphrey Bogart,0
488,6,Rose Sayer,Katharine Hepburn,1
488,7,Rev. Samuel Sayer,Robert Morley,2
261,4,Maggie,Elizabeth Taylor,0
261,5,Brick,Paul Newman,1
261,6,Harvey „Big Daddy” Pollitt,Burl Ives,2
9333,1,John Smith,Bruce Willis,0
9333,2,Sheriff Ed Galt,Bruce Dern,1
9333,3,Joe Monday,William Sanderson,2
6878,14,Chance (voice),Michael J. Fox,0
6878,16,Sassy (voice),Sally Field,1
6878,15,Shadow (voice),Don Ameche,2
173,4,Ned Land,Kirk Douglas,0
173,5,Captain Nemo,James Mason,1
173,6,Prof. Pierre Arronax,Paul Lukas,2
864,14,Derice Bannock,Leon Robinson,0
864,15,Sanka Coffie,Doug E. Doug,1
864,16,Junior Bevil,Rawle D. Lewis,2
11224,1,Cinderella (voice),Ilene Woods,0
11224,2,Lady Tremaine (voice),Eleanor Audley,1
11224,25,Anastasia (voice),Lucille Bliss,2
9078,1,The Narrator/Sir Ector (voice),Sebastian Cabot,0
9078,2,Merlin (voice),Karl Swenson,1
9078,3,Archimedes the Owl (voice),Junius Matthews,2
8367,1,Robin Hood,Kevin Costner,0
8367,2,Azeem,Morgan Freeman,1
8367,3,Will Scarlett,Christian Slater,2
433,1,Mary Poppins,Julie Andrews,0
433,2,"Bert/Mr. Dawes, Sr.",Dick Van Dyke,1
433,3,Mr. George W. Banks,David Tomlinson,2
11360,10,Mr. Stork (voice),Sterling Holloway,1
11360,11,The Ringmaster (voice),Herman Bing,2
11360,12,Narrator (voice),John McLeish,3
11114,6,Pete,Sean Marshall,0
11114,28,Nora,Helen Reddy,1
11114,3,Lampie,Mickey Rooney,2
12335,1,Miss Price,Angela Lansbury,0
12335,2,Emelius,David Tomlinson,1
12335,3,Mr. Jelk,Roddy McDowall,2
12092,21,Alice (voice),Kathryn Beaumont,0
12092,23,Queen of Hearts (voice),Verna Felton,1
12092,25,Mad Hatter (voice),Ed Wynn,2
10948,1,Tod (voice),Mickey Rooney,0
10948,2,Copper (voice),Kurt Russell,1
10948,3,Big Mama (voice),Pearl Bailey,2
15121,1,Maria,Julie Andrews,0
15121,2,Captain Von Trapp,Christopher Plummer,1
15121,3,The Baroness,Eleanor Parker,2
562,5,John McClane,Bruce Willis,0
562,13,Hans Gruber,Alan Rickman,1
562,8,Karl,Alexander Godunov,2
10163,12,Jobe Smith,Jeff Fahey,0
10163,13,Dr. Lawrence Angelo,Pierce Brosnan,1
10163,14,Marnie Burke,Jenny Wright,2
9591,1,Guy Patterson,Tom Everett Scott,0
9591,3,Jimmy Mattingly,Johnathon Schaech,1
9591,5,Mr. White,Tom Hanks,2
11412,10,Samantha Caine / Charly Baltimore,Geena Davis,0
11412,12,Mitch Henessey,Samuel L. Jackson,1
11412,13,Caitlin Caine,Yvonne Zima,2
10586,11,Charles Remington,Michael Douglas,0
10586,12,Col. John Henry Patterson,Val Kilmer,1
10586,13,Robert Beaumont,Tom Wilkinson,2
454,1,Romeo,Leonardo DiCaprio,0
454,2,Juliet,Claire Danes,1
454,3,Tybalt,John Leguizamo,2
10218,1,Mike Peters.,Jon Favreau,0
10218,2,Trent Walker.,Vince Vaughn,1
10218,3,Rob,Ron Livingston,2
819,19,Father Bobby,Robert De Niro,0
819,26,Michael Sullivan,Brad Pitt,1
819,17,Sean Nokes,Kevin Bacon,2
11238,2,Aladdin (voice),Scott Weinger,0
11238,3,Jasmine (voice),Linda Larkin,1
11238,23,Genie (voice),Robin Williams,2
252,11,Willy Wonka,Gene Wilder,0
252,12,Grandpa Joe,Jack Albertson,1
252,13,Charlie Bucket,Peter Ostrum,2
11561,1,Miles Monroe,Woody Allen,0
11561,2,Luna Schlosser,Diane Keaton,1
11561,3,Erno Windt,John Beck,2
11302,1,Fielding Mellish,Woody Allen,0
11302,2,Nancy,Louise Lasser,1
11302,3,General Emilio M. Vargas,Carlos Montalbán,2
623,22,Archie Leach,John Cleese,0
623,23,Wanda Gershwitz,Jamie Lee Curtis,1
623,24,Otto,Kevin Kline,2
583,13,Brian Cohen,Graham Chapman,0
583,14,Arthur,John Cleese,1
583,15,Crucifee,Terry Gilliam,2
475,2,Clyde Barrow,Warren Beatty,0
475,3,Bonnie Parker,Faye Dunaway,1
475,4,C.W. Moss,Michael J. Pollard,2
521,6,Tony Wendice,Ray Milland,0
521,5,Margot Mary Wendice,Grace Kelly,1
521,7,Mark Halliday,Robert Cummings,2
88,7,Baby (Frances) Houseman,Jennifer Grey,0
88,8,Johnny Castle,Patrick Swayze,1
88,10,Dr. Jake Houseman,Jerry Orbach,2
500,20,Mr. White/Larry Dimmick,Harvey Keitel,0
500,4,Mr. Orange/Freddy Newandyke,Tim Roth,1
500,5,Mr. Blonde/Vic Vega,Michael Madsen,2
792,36,Staff Sergeant Bob Barnes,Tom Berenger,0
792,15,Private First Class Chris Taylor,Charlie Sheen,1
792,16,Sergeant Elias Grodin,Willem Dafoe,2
8491,1,Larry Wilson,Andrew McCarthy,0
8491,2,Richard Parker,Jonathan Silverman,1
8491,3,Gwen Saunders,Catherine Mary Stewart,2
402,1,Det. Nick Curran,Michael Douglas,0
402,2,Catherine Tramell,Sharon Stone,1
402,3,Gus Moran,George Dzundza,2
10537,13,Jim Morrison,Val Kilmer,0
10537,17,Pamela Courson,Meg Ryan,1
10537,14,Ray Manzarek,Kyle MacLachlan,2
11386,9,Fergus,Stephen Rea,0
11386,11,Dil,Jaye Davidson,1
11386,8,Jude,Miranda Richardson,2
9504,1,Ricky Roma,Al Pacino,0
9504,2,Shelley Levene,Jack Lemmon,1
9504,3,Blake,Alec Baldwin,2
601,20,Elliott,Henry Thomas,0
601,22,Gertie,Drew Barrymore,1
601,21,Michael,Robert MacNaughton,2
2119,19,Cole Trickle,Tom Cruise,0
2119,20,Harry Hogge,Robert Duvall,1
2119,21,Dr. Claire Lewicki,Nicole Kidman,2
744,13,Pete 'Maverick' Mitchell,Tom Cruise,0
744,14,Charlotte 'Charlie' Blackwood,Kelly McGillis,1
744,15,Tom 'Iceman' Kazanski,Val Kilmer,2
221,6,Jim Stark,James Dean,0
221,7,Judy,Natalie Wood,1
221,8,John 'Plato' Crawford,Sal Mineo,2
702,13,Blanche DuBois,Vivien Leigh,0
702,14,Stanley Kowalski,Marlon Brando,1
702,15,Stella Kowalski,Kim Hunter,2
1630,1,Larry Flynt,Woody Harrelson,0
1630,2,Althea Leasure,Courtney Love,1
1630,3,Alan Isaacman,Edward Norton,2
2756,10,Virgil 'Bud' Brigman,Ed Harris,0
2756,11,Lindsey Brigman,Mary Elizabeth Mastrantonio,1
2756,12,Lieutenant Hiram Coffey,Michael Biehn,2
790,14,Stevie Wayne,Adrienne Barbeau,0
790,15,Elizabeth Solley,Jamie Lee Curtis,1
790,16,Kathy Williams,Janet Leigh,2
1103,11,Snake Plissken,Kurt Russell,0
1103,12,Police Commissioner Bob Hauk,Lee Van Cleef,1
1103,13,Cabbie,Ernest Borgnine,2
11298,10,Dr. George Waggner,Patrick Macnee,0
11298,11,Chris,Dennis Dugan,1
11298,12,R. William 'Bill' Neill,Christopher Stone,2
762,11,King Arthur / Voice of God / Middle Head / Hiccoughing Guard,Graham Chapman,0
762,18,Second Swallow-Savvy Guard / The Black Knight / Peasant 3 / Sir Lancelot the Brave / Taunting French Guard / Tim the Enchanter,John Cleese,1
762,29,Patsy / Green Knight / Old Man from Scene 24 (Bridgekeeper) / Sir Bors / Animator / Gorrilla Hand,Terry Gilliam,2
531,2,Wallace,Peter Sallis,0
11216,8,Alfredo,Philippe Noiret,0
11216,9,Salvatore adulto,Jacques Perrin,1
11216,10,Salvatore adolescente,Marco Leonardi,2
892,11,Louison,Dominique Pinon,0
892,12,Julie Clapet,Marie-Laure Dougnac,1
892,13,Clapet (the butcher),Jean-Claude Dreyfus,2
1600,21,Weronika/Véronique,Irène Jacob,0
1600,1,La Tante,Halina Gryglaszewska,1
1600,7,Alexandre Fabbri,Philippe Volter,2
975,18,Col. Dax,Kirk Douglas,0
975,19,Cpl. Philippe Paris,Ralph Meeker,1
975,20,Gen. George Broulard,Adolphe Menjou,2
409,1,Count László de Almásy,Ralph Fiennes,0
409,2,Hana,Juliette Binoche,1
409,3,David Caravaggio,Willem Dafoe,2
38251,1,Sergente Nicola Lo Russo,Diego Abatantuono,0
38251,2,Tenente Raffaele Montini,Claudio Bigagli,1
38251,3,Attendente Antonio Farina,Giuseppe Cederna,2
10161,1,Christy Brown,Daniel Day-Lewis,0
10161,2,Mrs. Brown,Brenda Fricker,1
10161,3,Sheila,Alison Whelan,2
1412,2,Ann Bishop Mullany,Andie MacDowell,0
1412,3,John Mullany,Peter Gallagher,1
1412,4,Graham Dalton,James Spader,2
510,15,Randle Patrick McMurphy,Jack Nicholson,0
510,16,Nurse Mildred Ratched,Louise Fletcher,1
510,17,Martini,Danny DeVito,2
11455,1,Pedro De Pacas,Cheech Marin,0
11455,2,Anthony 'Man' Stoner,Tommy Chong,1
11455,3,Arnold Stoner,Strother Martin,2
1891,7,Luke Skywalker,Mark Hamill,0
1891,8,Han Solo,Harrison Ford,1
1891,9,Princess Leia,Carrie Fisher,2
2493,2,Westley,Cary Elwes,0
2493,3,The Princess Bride,Robin Wright,1
2493,6,Inigo Montoya,Mandy Patinkin,2
85,2,Indy,Harrison Ford,0
85,3,Marion Ravenwood,Karen Allen,1
85,4,Dr. René Belloq,Paul Freeman,2
68,7,Sam Lowry,Jonathan Pryce,0
68,8,Archibald 'Harry' Tuttle,Robert De Niro,1
68,9,Mrs. Ida Lowry,Katherine Helmond,2
679,21,Lieutenant Ellen Ripley,Sigourney Weaver,0
679,23,Corporal Dwayne Hicks,Michael Biehn,1
679,66,Hicks body double,James Remar,2
429,6,Tuco,Eli Wallach,0
429,7,Blondie,Clint Eastwood,1
429,8,Sentenza/Angel Eyes,Lee Van Cleef,2
13446,1,Withnail,Richard E. Grant,0
13446,2,Marwood (I),Paul McGann,1
13446,3,Montague Withnail (Uncle Monty),Richard Griffiths,2
389,29,Juror 8,Henry Fonda,0
389,34,Juror 1,Martin Balsam,1
389,35,Juror 2,John Fiedler,2
947,18,T.E. Lawrence,Peter O'Toole,0
947,19,Prince Feisal,Alec Guinness,1
947,20,Auda abu Tayi,Anthony Quinn,2
185,4,Alexander  DeLarge,Malcolm McDowell,0
185,5,Mr. Alexander,Patrick Magee,1
185,6,Mrs. Alexander,Adrienne Corri,2
595,8,Atticus Finch,Gregory Peck,0
595,16,Tom Robinson,Brock Peters,1
595,94,Bob Ewell,James Anderson,2
28,29,Captain Benjamin L. Willard,Martin Sheen,0
28,30,Colonel Walter E. Kurtz,Marlon Brando,1
28,31,Lieutenant Colonel Bill Kilgore,Robert Duvall,2
335,9,Frank,Henry Fonda,0
335,10,Jill McBain,Claudia Cardinale,1
335,11,Cheyenne,Jason Robards,2
1892,8,Luke Skywalker,Mark Hamill,0
1892,9,Han Solo,Harrison Ford,1
1892,10,Princess Leia,Carrie Fisher,2
144,10,Damiel,Bruno Ganz,0
144,11,Cassiel,Otto Sander,1
144,12,Marion,Solveig Dommartin,2
1092,8,Holly Martins,Joseph Cotten,0
1092,9,Anna Schmidt,Alida Valli,1
1092,10,Harry Lime,Orson Welles,2
769,16,James Conway,Robert De Niro,0
769,17,Henry Hill,Ray Liotta,1
769,18,Tommy DeVito,Joe Pesci,2
348,3,Arthur Dallas,Tom Skerritt,0
348,4,Ellen Ripley,Sigourney Weaver,1
348,5,Joan Lambert,Veronica Cartwright,2
766,18,Ash,Bruce Campbell,0
766,19,Sheila,Embeth Davidtz,1
766,20,Lord Arthur,Marcus Gilbert,2
175,8,Jacques Mayol,Jean-Marc Barr,0
175,9,Enzo Molinari,Jean Reno,1
175,10,Johana Baker,Rosanna Arquette,2
11645,14,Taro Takatora Ichimonji,Akira Terao,0
11645,15,Jiro Masatora Ichimonji,Jinpachi Nezu,1
11645,16,Saburo Naotora Ichimonji,Daisuke Ryû,2
10835,13,Jeff,Chow Yun-fat,0
10835,1,Insp. Li Ying / Little Eagle,Danny Lee Sau-Yin,1
10835,2,Jennie,Sally Yeh,2
539,4,Norman Bates,Anthony Perkins,0
539,6,Lila Crane,Vera Miles,1
539,7,Sam Loomis,John Gavin,2
525,4,Elwood Blues (as Elwood),Dan Aykroyd,0
525,5,'Joliet' Jake Blues (as Jake),John Belushi,1
525,6,Reverend Cleophus James,James Brown,2
240,8,Don Michael Corleone,Al Pacino,0
240,9,Tom Hagen,Robert Duvall,1
240,10,Kay Corleone,Diane Keaton,2
600,25,Pvt. Joker,Matthew Modine,0
600,26,Animal Mother,Adam Baldwin,1
600,27,Pvt. Pyle,Vincent D'Onofrio,2
530,3,Wallace (voice),Peter Sallis,0
279,4,Antonio Salieri,F. Murray Abraham,0
279,5,Wolfgang Amadeus Mozart,Tom Hulce,1
279,6,Constanze Mozart,Elizabeth Berridge,2
311,3,David 'Noodles' Aaronson,Robert De Niro,0
311,4,Maximilian 'Max' Bercovicz,James Woods,1
311,5,Deborah Gelly,Elizabeth McGovern,2
1578,1,Jake La Motta,Robert De Niro,0
1578,2,Joey La Motta,Joe Pesci,1
1578,3,Vickie Thailer,Cathy Moriarty,2
703,21,Alvy Singer,Woody Allen,0
703,22,Annie Hall,Diane Keaton,1
703,23,Rob,Tony Roberts,2
9549,5,Gus Grissom,Fred Ward,0
9549,4,Gordon Cooper,Dennis Quaid,1
9549,3,John Glenn,Ed Harris,2
387,1,Kapitän-Leutnant Heinrich Lehmann-Willenbrock,Jürgen Prochnow,0
387,2,Leutnant Werner,Herbert Grönemeyer,1
387,3,Der Leitende/Fritz Grade,Klaus Wennemann,2
9277,1,Henry Gondorff,Paul Newman,0
9277,2,Johnny Hooker,Robert Redford,1
9277,3,Doyle Lonnegan,Robert Shaw,2
343,3,Maude,Ruth Gordon,0
343,4,Harold Parker Chasen,Bud Cort,1
343,6,Glaucus,Cyril Cusack,3
490,10,Antonius Block,Max von Sydow,0
490,2,Jöns,Gunnar Björnstrand,1
490,11,Death,Bengt Ekerot,2
218,26,The Terminator,Arnold Schwarzenegger,0
218,6,Kyle Reese,Michael Biehn,1
218,7,Sarah Connor,Linda Hamilton,2
763,14,Lionel Cosgrove,Tim Balme,0
763,15,Paquita Maria Sanchez,Diana Peñalver,1
763,16,Mum,Elizabeth Moody,2
9665,1,Col. Robert Gould Shaw,Matthew Broderick,0
9665,2,Pvt. Trip,Denzel Washington,1
9665,3,Maj. Cabot Forbes,Cary Elwes,2
696,17,Isaac Davis,Woody Allen,0
696,18,Mary Wilkie,Diane Keaton,1
696,19,Yale,Michael Murphy,2
379,8,Bernie Bernbaum,John Turturro,0
379,6,Tom Reagan,Gabriel Byrne,1
379,7,Verna Bernbaum,Marcia Gay Harden,2
